UserID,Gender,Age,Occupation,Zip-code
5261,0,35-44,programmer,10025
5262,1,25-34,sales/marketing,46220
5263,0,35-44,executive/managerial,40601
5264,0,18-24,college/grad student,15217
5265,0,45-49,academic/educator,97405
5266,0,35-44,academic/educator,42718
5267,0,35-44,executive/managerial,20191
5268,1,25-34,artist,68502
5269,0,18-24,other or not specified,37211
5270,0,25-34,programmer,87571
5271,1,25-34,other or not specified,94110
5272,0,25-34,executive/managerial,90210
5273,0,56+,writer,91030
5274,0,25-34,other or not specified,60611
5275,0,25-34,technician/engineer,60611
5276,1,25-34,college/grad student,91740
5277,0,25-34,writer,91740
5278,1,25-34,executive/managerial,55122
5279,1,25-34,sales/marketing,55418
5280,0,18-24,college/grad student,12604
5281,0,25-34,artist,90210
5282,1,18-24,college/grad student,63146
5283,0,18-24,artist,63138
5284,0,25-34,self-employed,55426
5285,0,18-24,college/grad student,55410
5286,0,45-49,self-employed,97068
5287,0,25-34,farmer,85203
5288,0,56+,retired,94114
5289,0,45-49,artist,94102
5290,1,18-24,college/grad student,60613
5291,0,45-49,academic/educator,44406
5292,0,25-34,other or not specified,97401
5293,0,25-34,programmer,95030
5294,0,25-34,artist,60626
5295,0,35-44,executive/managerial,55124
5296,1,Under 18,other or not specified,27245
5297,0,25-34,programmer,19067
5298,0,35-44,technician/engineer,55126
5299,0,25-34,artist,43202
5300,0,25-34,writer,94111
5301,0,25-34,technician/engineer,00693
5302,1,Under 18,K-12 student,02332
5303,1,56+,doctor/health care,45504
5304,1,35-44,homemaker,55410
5305,1,18-24,college/grad student,95602
5306,1,25-34,technician/engineer,92121
5307,0,25-34,customer service,85281
5308,0,56+,executive/managerial,27410
5309,0,25-34,other or not specified,02478
5310,1,56+,academic/educator,60605
5311,0,50-55,other or not specified,62025-8000
5312,0,25-34,academic/educator,10463
5313,0,56+,other or not specified,55406
5314,1,25-34,other or not specified,94107
5315,0,25-34,programmer,22903
5316,0,18-24,college/grad student,55104
5317,1,25-34,other or not specified,02138
5318,0,18-24,technician/engineer,98122
5319,0,18-24,technician/engineer,94941
5320,1,18-24,customer service,43201
5321,0,25-34,college/grad student,02457
5322,0,35-44,technician/engineer,97330
5323,0,25-34,writer,94122
5324,0,25-34,executive/managerial,02150
5325,1,50-55,executive/managerial,86001
5326,0,25-34,artist,55408
5327,0,25-34,executive/managerial,55408
5328,1,25-34,college/grad student,91740
5329,1,25-34,customer service,91773
5330,1,25-34,other or not specified,19143
5331,0,35-44,sales/marketing,06880
5332,0,18-24,college/grad student,30332
5333,1,25-34,executive/managerial,02332
5334,1,56+,retired,46140
5335,0,25-34,sales/marketing,75093
5336,0,56+,executive/managerial,75041
5337,1,35-44,clerical/admin,02725-1010
5338,0,25-34,technician/engineer,27609
5339,0,18-24,technician/engineer,60193
5340,1,50-55,clerical/admin,95032
5341,1,25-34,clerical/admin,85018
5342,1,35-44,executive/managerial,22039
5343,1,25-34,homemaker,60201
5344,1,50-55,academic/educator,98177
5345,1,25-34,technician/engineer,80003
5346,1,25-34,clerical/admin,97330
5347,0,25-34,doctor/health care,53705
5348,0,18-24,customer service,55414
5349,1,50-55,artist,97424
5350,0,18-24,customer service,55344
5351,1,45-49,academic/educator,85259
5352,1,35-44,customer service,55306
5353,0,25-34,doctor/health care,77030
5354,1,45-49,clerical/admin,78759
5355,0,56+,other or not specified,78232
5356,0,45-49,other or not specified,78703
5357,1,18-24,writer,60123
5358,0,35-44,executive/managerial,10625
5359,0,18-24,self-employed,27705
5360,0,18-24,programmer,43650
5361,1,50-55,self-employed,92026
5362,0,35-44,retired,63130
5363,0,56+,retired,30673
5364,1,25-34,clerical/admin,55408
5365,0,18-24,programmer,90250
5366,0,18-24,programmer,90045
5367,0,18-24,college/grad student,55344
5368,1,25-34,technician/engineer,20120
5369,0,25-34,scientist,02139
5370,0,25-34,programmer,98074
5371,0,25-34,lawyer,55408
5372,0,25-34,college/grad student,10549
5373,0,18-24,programmer,55112
5374,0,35-44,executive/managerial,38018
5375,0,25-34,other or not specified,02131
5376,0,25-34,technician/engineer,94538
5377,1,18-24,clerical/admin,10017
5378,0,35-44,tradesman/craftsman,10463
5379,0,25-34,executive/managerial,84095
5380,0,18-24,college/grad student,01125
5381,0,25-34,sales/marketing,10009
5382,0,18-24,college/grad student,07461
5383,0,35-44,academic/educator,55430
5384,1,25-34,clerical/admin,94117
5385,0,25-34,programmer,85226
5386,0,25-34,sales/marketing,60045
5387,1,25-34,academic/educator,45056
5388,1,18-24,college/grad student,10580
5389,0,45-49,executive/managerial,01905
5390,0,Under 18,other or not specified,78130
5391,0,25-34,executive/managerial,10016
5392,0,50-55,academic/educator,98112
5393,0,35-44,executive/managerial,10471
5394,0,18-24,other or not specified,60618
5395,0,50-55,academic/educator,13224
5396,0,25-34,doctor/health care,89118
5397,0,18-24,other or not specified,60451
5398,0,56+,technician/engineer,71301
5399,0,25-34,academic/educator,12553
5400,1,18-24,college/grad student,30010
5401,1,18-24,academic/educator,20003
5402,1,25-34,other or not specified,30102
5403,0,Under 18,K-12 student,59801
5404,0,25-34,other or not specified,30068
5405,1,50-55,executive/managerial,12866
5406,1,35-44,other or not specified,49504
5407,1,35-44,technician/engineer,30096
5408,0,25-34,writer,11230-1710
5409,0,45-49,academic/educator,60091
5410,1,45-49,artist,21212
5411,1,Under 18,unemployed,14850
5412,0,25-34,programmer,97330
5413,0,35-44,academic/educator,59801
5414,0,Under 18,K-12 student,07652
5415,1,25-34,executive/managerial,03862
5416,1,25-34,customer service,01801
5417,0,18-24,technician/engineer,19030
5418,1,25-34,other or not specified,53589
5419,1,18-24,programmer,05055
5420,1,Under 18,unemployed,14850
5421,0,35-44,technician/engineer,22030
5422,0,50-55,executive/managerial,94114
5423,1,50-55,customer service,60714
5424,1,35-44,artist,80012
5425,0,18-24,college/grad student,53211
5426,0,25-34,sales/marketing,95821
5427,0,35-44,unemployed,11201
5428,1,25-34,doctor/health care,28412
5429,1,25-34,academic/educator,02460
5430,1,45-49,academic/educator,26505
5431,0,56+,academic/educator,19026
5432,0,56+,retired,01742
5433,1,35-44,technician/engineer,45014
5434,1,25-34,executive/managerial,60618
5435,0,45-49,tradesman/craftsman,02557
5436,0,18-24,college/grad student,90024
5437,0,25-34,lawyer,55426
5438,0,25-34,sales/marketing,60048
5439,0,56+,retired,19119
5440,1,45-49,artist,37923
5441,0,50-55,executive/managerial,95762
5442,0,25-34,executive/managerial,63110
5443,0,25-34,programmer,01915
5444,1,18-24,college/grad student,55449
5445,0,25-34,other or not specified,43223
5446,1,50-55,academic/educator,65203
5447,0,45-49,artist,60626
5448,0,45-49,unemployed,60626
5449,0,18-24,programmer,01702
5450,0,18-24,programmer,02143
5451,1,25-34,academic/educator,98115
5452,0,35-44,doctor/health care,10011
5453,0,18-24,college/grad student,30305
5454,0,35-44,executive/managerial,10001
5455,1,18-24,technician/engineer,55449
5456,0,35-44,academic/educator,32312
5457,0,18-24,programmer,55405
5458,1,18-24,artist,98102
5459,1,Under 18,K-12 student,99016
5460,0,18-24,college/grad student,02143
5461,0,50-55,other or not specified,94025
5462,0,25-34,technician/engineer,89103
5463,0,35-44,other or not specified,53202
5464,0,35-44,executive/managerial,77079
5465,1,25-34,other or not specified,10019
5466,0,25-34,programmer,98033
5467,0,35-44,other or not specified,63366
5468,0,25-34,programmer,94618
5469,0,35-44,programmer,20171
5470,0,56+,executive/managerial,20003-2712
5471,0,18-24,executive/managerial,10016
5472,0,35-44,academic/educator,27909
5473,0,25-34,academic/educator,20120-6354
5474,0,25-34,programmer,20009
5475,0,25-34,college/grad student,94110
5476,1,35-44,other or not specified,20037
5477,0,35-44,academic/educator,55343
5478,0,35-44,executive/managerial,02766
5479,0,35-44,academic/educator,50014
5480,1,25-34,sales/marketing,07030
5481,0,45-49,programmer,55449
5482,0,18-24,executive/managerial,10014
5483,1,25-34,doctor/health care,15202
5484,0,45-49,technician/engineer,21742
5485,0,25-34,college/grad student,08544
5486,0,25-34,other or not specified,17821
5487,0,25-34,technician/engineer,95136
5488,0,25-34,scientist,91125
5489,0,18-24,executive/managerial,94104
5490,0,45-49,technician/engineer,80907
5491,0,18-24,executive/managerial,10016
5492,0,18-24,college/grad student,55104
5493,0,35-44,programmer,96797
5494,1,35-44,technician/engineer,94306
5495,1,18-24,college/grad student,95076
5496,0,25-34,executive/managerial,90069
5497,0,25-34,college/grad student,60201
5498,1,50-55,academic/educator,62901
5499,1,25-34,unemployed,60201
5500,1,35-44,writer,14850
5501,0,25-34,artist,33334
5502,0,25-34,artist,66044
5503,1,25-34,homemaker,55409
5504,0,45-49,executive/managerial,85287-2702
5505,1,25-34,college/grad student,02141
5506,1,18-24,sales/marketing,60610
5507,0,45-49,executive/managerial,44325
5508,0,25-34,writer,94519
5509,0,25-34,other or not specified,11215
5510,0,18-24,college/grad student,191004
5511,0,45-49,academic/educator,92407
5512,1,25-34,technician/engineer,01701
5513,0,35-44,academic/educator,91768
5514,1,Under 18,K-12 student,76501
5515,0,18-24,college/grad student,16101
5516,1,50-55,self-employed,98257
5517,0,56+,other or not specified,80210
5518,0,50-55,technician/engineer,78666
5519,0,35-44,scientist,33167
5520,0,45-49,academic/educator,18901
5521,1,25-34,doctor/health care,02118
5522,0,25-34,sales/marketing,02460
5523,0,35-44,other or not specified,60187
5524,1,Under 18,K-12 student,26505
5525,1,Under 18,K-12 student,55311
5526,1,35-44,artist,27514
5527,0,25-34,academic/educator,70803
5528,0,50-55,academic/educator,45840
5529,0,18-24,doctor/health care,05273
5530,1,18-24,college/grad student,63141
5531,0,50-55,technician/engineer,09056
5532,0,25-34,technician/engineer,27408
5533,1,50-55,artist,10025
5534,0,45-49,self-employed,30102
5535,0,25-34,scientist,94538
5536,0,25-34,self-employed,67204
5537,1,56+,academic/educator,10543
5538,0,45-49,programmer,55102
5539,1,25-34,writer,91403
5540,0,35-44,academic/educator,19149
5541,0,56+,executive/managerial,93924
5542,0,45-49,executive/managerial,11576
5543,0,25-34,technician/engineer,97401
5544,0,25-34,scientist,08876
5545,1,35-44,self-employed,98072
5546,0,18-24,sales/marketing,26301
5547,1,18-24,college/grad student,10025
5548,1,18-24,college/grad student,02138
5549,1,50-55,homemaker,76034
5550,0,35-44,scientist,48187
5551,1,35-44,writer,98103
5552,0,50-55,executive/managerial,23233
5553,0,35-44,clerical/admin,29425
5554,0,25-34,academic/educator,92116
5555,0,Under 18,K-12 student,37830
5556,0,45-49,doctor/health care,92103
5557,0,35-44,sales/marketing,33701
5558,0,Under 18,K-12 student,02446
5559,0,50-55,academic/educator,77706
5560,1,35-44,technician/engineer,98036
5561,1,25-34,clerical/admin,74075
5562,1,35-44,academic/educator,54650
5563,1,25-34,executive/managerial,11753
5564,0,45-49,writer,02446
5565,0,18-24,technician/engineer,02114
5566,0,35-44,executive/managerial,20901
5567,0,50-55,clerical/admin,78704
5568,0,18-24,college/grad student,49841
5569,1,18-24,academic/educator,07666
5570,0,25-34,academic/educator,07666
5571,1,25-34,homemaker,07307
5572,1,25-34,college/grad student,63119
5573,1,35-44,academic/educator,14619
5574,0,25-34,other or not specified,20878
5575,0,35-44,executive/managerial,19808
5576,0,25-34,college/grad student,55369
5577,0,50-55,academic/educator,12970
5578,1,18-24,academic/educator,02109
5579,1,35-44,executive/managerial,07039
5580,0,45-49,executive/managerial,01581
5581,0,25-34,other or not specified,10016
5582,0,45-49,academic/educator,50011
5583,0,56+,scientist,37830
5584,1,50-55,other or not specified,10016
5585,0,25-34,college/grad student,10016
5586,0,35-44,writer,94107
5587,0,25-34,technician/engineer,22041
5588,1,25-34,writer,60640
5589,1,25-34,other or not specified,04101
5590,1,45-49,programmer,94117
5591,0,18-24,other or not specified,10009
5592,0,25-34,academic/educator,53706
5593,0,50-55,self-employed,90210
5594,1,45-49,other or not specified,55419
5595,0,25-34,writer,90027
5596,0,35-44,programmer,22201
5597,1,18-24,college/grad student,95008
5598,0,18-24,college/grad student,27607
5599,0,35-44,executive/managerial,90020
5600,1,45-49,other or not specified,12833-2000
5601,0,35-44,academic/educator,98225
5602,0,35-44,other or not specified,97212
5603,0,50-55,executive/managerial,02461
5604,0,35-44,scientist,63117
5605,1,18-24,artist,95008
5606,1,25-34,sales/marketing,21046
5607,0,18-24,college/grad student,11209
5608,0,18-24,clerical/admin,78722
5609,1,50-55,academic/educator,30602
5610,1,25-34,academic/educator,54880
5611,1,35-44,executive/managerial,04015
5612,1,25-34,academic/educator,02148
5613,1,35-44,other or not specified,98622
5614,0,25-34,other or not specified,12833
5615,0,35-44,executive/managerial,07028
5616,0,45-49,academic/educator,08840
5617,0,25-34,sales/marketing,48336
5618,1,18-24,college/grad student,92612
5619,1,18-24,college/grad student,22310
5620,0,35-44,sales/marketing,55330
5621,0,25-34,executive/managerial,02135
5622,0,35-44,scientist,01775
5623,0,25-34,lawyer,84109
5624,0,25-34,executive/managerial,19380
5625,0,25-34,academic/educator,01760
5626,0,56+,self-employed,32043
5627,0,25-34,other or not specified,07040
5628,0,18-24,college/grad student,90024
5629,0,25-34,sales/marketing,02465
5630,0,35-44,technician/engineer,06854
5631,0,35-44,programmer,01944
5632,1,18-24,college/grad student,78628
5633,0,50-55,academic/educator,98262
5634,0,25-34,sales/marketing,55406
5635,1,35-44,homemaker,06854
5636,0,25-34,executive/managerial,98102
5637,0,Under 18,K-12 student,11102
5638,0,18-24,academic/educator,32601
5639,1,18-24,college/grad student,62025
5640,0,35-44,technician/engineer,78765
5641,1,25-34,technician/engineer,48473
5642,0,Under 18,K-12 student,73013
5643,1,35-44,academic/educator,84108
5644,1,18-24,college/grad student,92833
5645,0,25-34,artist,87123
5646,0,18-24,college/grad student,96744
5647,0,18-24,academic/educator,62522
5648,0,25-34,technician/engineer,48473
5649,1,18-24,college/grad student,90025
5650,1,35-44,programmer,91104
5651,1,25-34,doctor/health care,74105
5652,0,18-24,other or not specified,47901
5653,0,50-55,academic/educator,74105
5654,0,25-34,college/grad student,95616
5655,1,25-34,doctor/health care,77054
5656,0,25-34,scientist,03755
5657,0,50-55,sales/marketing,92026
5658,0,56+,other or not specified,32043
5659,0,25-34,other or not specified,20874
5660,0,25-34,artist,78722
5661,1,25-34,scientist,03255
5662,0,Under 18,K-12 student,07960
5663,1,35-44,writer,75093
5664,0,18-24,college/grad student,48363
5665,0,18-24,college/grad student,10461-1301
5666,0,18-24,self-employed,11209
5667,0,35-44,executive/managerial,10009
5668,1,25-34,clerical/admin,41030
5669,0,56+,academic/educator,90024
5670,0,18-24,college/grad student,48109
5671,0,25-34,academic/educator,02146
5672,1,25-34,college/grad student,43212
5673,1,35-44,academic/educator,55417
5674,0,35-44,executive/managerial,94306
5675,0,35-44,sales/marketing,30030
5676,0,25-34,writer,78746
5677,0,25-34,academic/educator,13210
5678,0,35-44,technician/engineer,98103
5679,0,35-44,artist,33020
5680,0,50-55,writer,94117
5681,1,25-34,executive/managerial,92122
5682,0,18-24,other or not specified,23455-4959
5683,1,18-24,homemaker,94538
5684,0,18-24,self-employed,94110
5685,0,25-34,technician/engineer,94117
5686,0,56+,self-employed,60610
5687,1,Under 18,other or not specified,55403
5688,1,18-24,college/grad student,78666
5689,0,25-34,other or not specified,84119
5690,0,18-24,college/grad student,78666
5691,0,35-44,sales/marketing,66013
5692,1,25-34,executive/managerial,29615
5693,1,25-34,college/grad student,90034
5694,1,25-34,programmer,90640
5695,1,35-44,clerical/admin,21221
5696,1,25-34,sales/marketing,97367
5697,0,25-34,other or not specified,95826
5698,0,35-44,sales/marketing,55418
5699,0,35-44,scientist,94706
5700,1,18-24,sales/marketing,55426
5701,0,25-34,executive/managerial,55311
5702,0,18-24,other or not specified,90034
5703,0,56+,academic/educator,14068
5704,1,18-24,college/grad student,90024
5705,1,18-24,college/grad student,90024
5706,0,18-24,technician/engineer,08550
5707,0,25-34,programmer,01060
5708,0,35-44,academic/educator,90034
5709,0,18-24,college/grad student,90024
5710,0,25-34,scientist,90034
5711,0,25-34,executive/managerial,47714
5712,0,35-44,academic/educator,90024
5713,1,50-55,executive/managerial,91362
5714,0,35-44,artist,96753
5715,0,18-24,college/grad student,90024
5716,0,Under 18,K-12 student,03756
5717,0,25-34,other or not specified,03766
5718,1,35-44,sales/marketing,38018
5719,0,56+,executive/managerial,21773
5720,0,25-34,other or not specified,60610
5721,0,45-49,lawyer,90046
5722,0,25-34,writer,48103
5723,0,18-24,programmer,55057
5724,0,25-34,scientist,94102
5725,0,18-24,artist,10018
5726,0,25-34,academic/educator,77845
5727,0,25-34,college/grad student,92843
5728,1,35-44,writer,09824
5729,0,18-24,K-12 student,99016
